Fecha,Productos,Unidad de medida (Mayorista),Equiv. (kg./lt) (Mayorista),Mayorista - Precio Min.,Mayorista - Precio Prom.,Mayorista - Precio Max.,Unidad de medida (Minorista),Equiv. (kg./lt) (Minorista),Minorista - Precio Min.,Minorista - Precio Prom.,Minorista - Precio Max.
20/06/2026 12:25:34,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.11,4.33,4.55
20/06/2026 12:25:38,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.41,3.59,3.77
20/06/2026 12:28:17,Tomate,Cajón,20.0,2.93,3.08,3.23,Kilogramo,1.0,4.27,4.5,4.73
20/06/2026 12:32:05,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.6,2.74,2.88
20/06/2026 12:33:36,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.23,4.45,4.67
20/06/2026 12:39:50,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.45,4.68,4.91
20/06/2026 12:43:38,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.41,3.59,3.77
20/06/2026 12:49:40,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.57,3.76,3.95
20/06/2026 12:53:30,Choclo,Ciento,40.0,3.33,3.51,3.69,Kilogramo,1.0,4.75,5.0,5.25
20/06/2026 12:54:23,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.13,5.4,5.67
20/06/2026 12:58:23,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.34,4.57,4.8
20/06/2026 13:08:03,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.58,2.72,2.86
20/06/2026 13:15:43,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.5,4.74,4.98
20/06/2026 13:19:20,Choclo,Ciento,40.0,3.2,3.37,3.54,Kilogramo,1.0,4.75,5.0,5.25
20/06/2026 13:23:25,Tomate,Cajón,20.0,2.61,2.75,2.89,Kilogramo,1.0,4.27,4.5,4.73
20/06/2026 13:23:30,Papa,Saco,50.0,1.48,1.56,1.64,Kilogramo,1.0,2.38,2.5,2.62
20/06/2026 13:25:19,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.36,3.54,3.72
20/06/2026 13:40:51,Zanahoria,Saco,50.0,2.32,2.44,2.56,Kilogramo,1.0,3.61,3.8,3.99
20/06/2026 13:42:50,Choclo,Ciento,40.0,3.0,3.16,3.32,Kilogramo,1.0,4.75,5.0,5.25
20/06/2026 13:48:24,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.57,4.81,5.05
20/06/2026 13:57:58,Papa,Saco,50.0,1.37,1.44,1.51,Kilogramo,1.0,2.38,2.5,2.62
20/06/2026 13:59:04,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.99,3.15,3.31
20/06/2026 14:04:17,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.63,2.77,2.91
20/06/2026 14:07:19,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.79,3.99,4.19
20/06/2026 14:18:42,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.86,4.06,4.26
20/06/2026 14:27:06,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.56,2.69,2.82
20/06/2026 14:29:00,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.89,4.09,4.29
20/06/2026 14:32:22,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.15,3.32,3.49
20/06/2026 14:33:11,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.45,2.58,2.71
20/06/2026 14:53:58,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.36,3.54,3.72
20/06/2026 14:54:20,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.64,2.78,2.92
20/06/2026 14:54:43,Papa,Saco,50.0,1.51,1.59,1.67,Kilogramo,1.0,2.38,2.5,2.62
20/06/2026 15:04:51,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.76,3.96,4.16
20/06/2026 15:06:52,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.27,3.44,3.61
20/06/2026 15:07:18,Papa,Saco,50.0,1.55,1.63,1.71,Kilogramo,1.0,2.38,2.5,2.62
20/06/2026 15:08:11,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.36,3.54,3.72
20/06/2026 15:09:28,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.94,3.1,3.26
20/06/2026 15:13:06,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.27,4.5,4.73
20/06/2026 15:15:07,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.02,3.18,3.34
20/06/2026 15:16:18,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.92,5.18,5.44
20/06/2026 15:17:43,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.59,4.83,5.07
20/06/2026 15:22:24,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.79,2.94,3.09
20/06/2026 15:22:40,Papa,Saco,50.0,1.47,1.55,1.63,Kilogramo,1.0,2.38,2.5,2.62
20/06/2026 15:25:44,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.68,4.93,5.18
20/06/2026 15:26:26,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.56,2.7,2.84
20/06/2026 15:29:53,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.09,4.31,4.53
20/06/2026 15:32:30,Papa,Saco,50.0,1.43,1.51,1.59,Kilogramo,1.0,2.38,2.5,2.62
20/06/2026 15:34:36,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.94,4.15,4.36
20/06/2026 15:36:06,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.17,3.34,3.51
20/06/2026 15:39:00,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.51,2.64,2.77
20/06/2026 15:39:49,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.72,4.97,5.22
20/06/2026 15:43:15,Tomate,Cajón,20.0,2.74,2.88,3.02,Kilogramo,1.0,4.27,4.5,4.73
20/06/2026 15:46:49,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.63,2.77,2.91
20/06/2026 15:48:49,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.02,3.18,3.34
20/06/2026 16:06:15,Zanahoria,Saco,50.0,1.89,1.99,2.09,Kilogramo,1.0,3.61,3.8,3.99
20/06/2026 16:14:57,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.29,2.41,2.53
20/06/2026 16:23:19,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.47,3.65,3.83
20/06/2026 16:25:36,Zanahoria,Saco,50.0,1.94,2.04,2.14,Kilogramo,1.0,3.61,3.8,3.99
20/06/2026 16:25:58,Choclo,Ciento,40.0,3.4,3.58,3.76,Kilogramo,1.0,4.75,5.0,5.25
20/06/2026 16:44:41,Choclo,Ciento,40.0,2.7,2.84,2.98,Kilogramo,1.0,4.75,5.0,5.25
20/06/2026 16:46:31,Choclo,Ciento,40.0,3.18,3.35,3.52,Kilogramo,1.0,4.75,5.0,5.25
20/06/2026 16:53:20,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.19,4.41,4.63
20/06/2026 16:55:44,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.86,5.12,5.38
20/06/2026 16:59:45,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.64,4.88,5.12
20/06/2026 17:09:03,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.6,3.79,3.98
20/06/2026 17:09:16,Tomate,Cajón,20.0,2.94,3.1,3.26,Kilogramo,1.0,4.27,4.5,4.73
20/06/2026 17:15:25,Zanahoria,Saco,50.0,1.9,2.0,2.1,Kilogramo,1.0,3.61,3.8,3.99
20/06/2026 17:17:35,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.72,3.92,4.12
20/06/2026 17:19:31,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.84,4.04,4.24
20/06/2026 17:22:24,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.1,2.21,2.32
20/06/2026 17:22:30,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.29,5.57,5.85
20/06/2026 17:27:35,Zanahoria,Saco,50.0,2.13,2.24,2.35,Kilogramo,1.0,3.61,3.8,3.99
20/06/2026 17:33:23,Tomate,Cajón,20.0,2.95,3.11,3.27,Kilogramo,1.0,4.27,4.5,4.73
20/06/2026 17:33:44,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.98,5.24,5.5
20/06/2026 17:38:37,Tomate,Cajón,20.0,2.43,2.56,2.69,Kilogramo,1.0,4.27,4.5,4.73
20/06/2026 17:39:24,Zanahoria,Saco,50.0,2.25,2.37,2.49,Kilogramo,1.0,3.61,3.8,3.99
20/06/2026 17:40:37,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.59,2.73,2.87
20/06/2026 17:47:21,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.57,3.76,3.95
20/06/2026 17:52:21,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.48,2.61,2.74
20/06/2026 17:54:54,Choclo,Ciento,40.0,2.89,3.04,3.19,Kilogramo,1.0,4.75,5.0,5.25
20/06/2026 17:55:55,Zanahoria,Saco,50.0,2.12,2.23,2.34,Kilogramo,1.0,3.61,3.8,3.99
20/06/2026 18:00:37,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.62,2.76,2.9
20/06/2026 18:07:01,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.33,2.45,2.57
20/06/2026 18:07:19,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.4,2.53,2.66
20/06/2026 18:08:29,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.24,4.46,4.68
20/06/2026 18:09:07,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.3,2.42,2.54
20/06/2026 18:12:20,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.38,4.61,4.84
20/06/2026 18:14:15,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,4.03,4.24,4.45
20/06/2026 18:15:32,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.02,3.18,3.34
20/06/2026 18:17:39,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.12,2.23,2.34
20/06/2026 18:18:08,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.52,3.7,3.89
20/06/2026 18:19:04,Zanahoria,Saco,50.0,1.91,2.01,2.11,Kilogramo,1.0,3.61,3.8,3.99
20/06/2026 18:19:41,Cebolla,Saco,45.0,1.65,1.74,1.83,Kilogramo,1.0,2.85,3.0,3.15
20/06/2026 18:20:49,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.65,4.89,5.13
20/06/2026 18:30:00,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.6,2.74,2.88
20/06/2026 18:34:46,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.98,4.19,4.4
20/06/2026 18:40:05,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.94,4.15,4.36
20/06/2026 18:42:20,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.77,2.92,3.07
20/06/2026 18:43:11,Tomate,Cajón,20.0,2.47,2.6,2.73,Kilogramo,1.0,4.27,4.5,4.73
20/06/2026 18:53:13,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.62,4.86,5.1
20/06/2026 18:56:14,Cebolla,Saco,45.0,1.77,1.86,1.95,Kilogramo,1.0,2.85,3.0,3.15
20/06/2026 18:56:54,Tomate,Cajón,20.0,2.78,2.93,3.08,Kilogramo,1.0,4.27,4.5,4.73
21/06/2026 06:05:03,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.39,4.62,4.85
21/06/2026 06:09:54,Zanahoria,Saco,50.0,2.18,2.3,2.42,Kilogramo,1.0,3.61,3.8,3.99
21/06/2026 06:13:55,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.07,5.34,5.61
21/06/2026 06:14:38,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.25,3.42,3.59
21/06/2026 06:24:30,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.52,2.65,2.78
21/06/2026 06:24:53,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.33,4.56,4.79
21/06/2026 06:27:51,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.78,5.03,5.28
21/06/2026 06:40:09,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.12,4.34,4.56
21/06/2026 06:43:26,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.25,4.47,4.69
21/06/2026 06:43:49,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.52,2.65,2.78
21/06/2026 06:47:43,Papa,Saco,50.0,1.5,1.58,1.66,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 06:49:47,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.36,4.59,4.82
21/06/2026 06:56:52,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.25,2.37,2.49
21/06/2026 06:57:37,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.02,4.23,4.44
21/06/2026 06:59:11,Tomate,Cajón,20.0,2.42,2.55,2.68,Kilogramo,1.0,4.27,4.5,4.73
21/06/2026 07:03:46,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.5,3.68,3.86
21/06/2026 07:09:29,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.75,2.89,3.03
21/06/2026 07:09:53,Choclo,Ciento,40.0,3.39,3.57,3.75,Kilogramo,1.0,4.75,5.0,5.25
21/06/2026 07:11:07,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.34,4.57,4.8
21/06/2026 07:13:24,Zanahoria,Saco,50.0,2.31,2.43,2.55,Kilogramo,1.0,3.61,3.8,3.99
21/06/2026 07:15:10,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.98,3.14,3.3
21/06/2026 07:16:54,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.55,3.74,3.93
21/06/2026 07:26:56,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.42,4.65,4.88
21/06/2026 07:32:36,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.87,3.02,3.17
21/06/2026 07:38:20,Choclo,Ciento,40.0,2.82,2.97,3.12,Kilogramo,1.0,4.75,5.0,5.25
21/06/2026 07:40:37,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.84,4.04,4.24
21/06/2026 07:41:45,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.7,3.89,4.08
21/06/2026 07:46:50,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.28,2.4,2.52
21/06/2026 07:54:57,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.28,4.51,4.74
21/06/2026 07:55:48,Cebolla,Saco,45.0,1.64,1.73,1.82,Kilogramo,1.0,2.85,3.0,3.15
21/06/2026 07:58:28,Choclo,Ciento,40.0,2.8,2.95,3.1,Kilogramo,1.0,4.75,5.0,5.25
21/06/2026 08:08:04,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.85,4.05,4.25
21/06/2026 08:17:42,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.13,5.4,5.67
21/06/2026 08:20:05,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.65,3.84,4.03
21/06/2026 08:21:19,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.27,5.55,5.83
21/06/2026 08:21:41,Choclo,Ciento,40.0,2.83,2.98,3.13,Kilogramo,1.0,4.75,5.0,5.25
21/06/2026 08:31:36,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.98,5.24,5.5
21/06/2026 08:34:36,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.5,2.63,2.76
21/06/2026 08:36:28,Papa,Saco,50.0,1.6,1.68,1.76,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 08:37:01,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.48,2.61,2.74
21/06/2026 08:41:08,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.19,4.41,4.63
21/06/2026 08:51:56,Choclo,Ciento,40.0,2.88,3.03,3.18,Kilogramo,1.0,4.75,5.0,5.25
21/06/2026 08:56:25,Tomate,Cajón,20.0,2.88,3.03,3.18,Kilogramo,1.0,4.27,4.5,4.73
21/06/2026 08:56:30,Zanahoria,Saco,50.0,2.12,2.23,2.34,Kilogramo,1.0,3.61,3.8,3.99
21/06/2026 09:32:32,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.99,3.15,3.31
21/06/2026 09:37:30,Tomate,Cajón,20.0,2.5,2.63,2.76,Kilogramo,1.0,4.27,4.5,4.73
21/06/2026 09:49:13,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.43,2.56,2.69
21/06/2026 09:52:06,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.76,2.91,3.06
21/06/2026 10:04:48,Tomate,Cajón,20.0,2.85,3.0,3.15,Kilogramo,1.0,4.27,4.5,4.73
21/06/2026 10:24:03,Choclo,Ciento,40.0,3.24,3.41,3.58,Kilogramo,1.0,4.75,5.0,5.25
21/06/2026 10:34:32,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.79,5.04,5.29
21/06/2026 10:35:15,Cebolla,Saco,45.0,1.63,1.72,1.81,Kilogramo,1.0,2.85,3.0,3.15
21/06/2026 10:40:12,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.59,4.83,5.07
21/06/2026 10:48:15,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.65,2.79,2.93
21/06/2026 11:03:01,Papa,Saco,50.0,1.36,1.43,1.5,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 11:03:54,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.88,4.08,4.28
21/06/2026 11:04:58,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.11,5.38,5.65
21/06/2026 11:12:29,Papa,Saco,50.0,1.6,1.68,1.76,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 11:16:41,Choclo,Ciento,40.0,3.22,3.39,3.56,Kilogramo,1.0,4.75,5.0,5.25
21/06/2026 11:22:43,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.56,2.69,2.82
21/06/2026 11:28:46,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.69,2.83,2.97
21/06/2026 11:39:06,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.94,3.1,3.26
21/06/2026 11:44:28,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.18,3.35,3.52
21/06/2026 11:45:57,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.57,2.71,2.85
21/06/2026 11:46:02,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.3,2.42,2.54
21/06/2026 11:47:34,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.26,2.38,2.5
21/06/2026 12:03:03,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.07,3.23,3.39
21/06/2026 12:04:18,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.83,2.98,3.13
21/06/2026 12:06:58,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.19,2.31,2.43
21/06/2026 12:13:55,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.87,3.02,3.17
21/06/2026 12:18:53,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.19,4.41,4.63
21/06/2026 12:25:55,Papa,Saco,50.0,1.53,1.61,1.69,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 12:26:03,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.13,2.24,2.35
21/06/2026 12:31:26,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.74,3.94,4.14
21/06/2026 12:42:51,Tomate,Cajón,20.0,2.89,3.04,3.19,Kilogramo,1.0,4.27,4.5,4.73
21/06/2026 12:45:06,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.79,3.99,4.19
21/06/2026 12:52:41,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.14,3.31,3.48
21/06/2026 12:53:14,Tomate,Cajón,20.0,2.94,3.09,3.24,Kilogramo,1.0,4.27,4.5,4.73
21/06/2026 12:56:44,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.65,2.79,2.93
21/06/2026 12:57:59,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.34,4.57,4.8
21/06/2026 13:03:12,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.66,4.9,5.15
21/06/2026 13:05:24,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.93,4.14,4.35
21/06/2026 13:06:30,Papa,Saco,50.0,1.69,1.78,1.87,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 13:11:20,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.51,3.69,3.87
21/06/2026 13:12:44,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.07,3.23,3.39
21/06/2026 13:13:57,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.57,3.76,3.95
21/06/2026 13:20:26,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.56,4.8,5.04
21/06/2026 13:27:36,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.73,3.93,4.13
21/06/2026 13:27:39,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.11,4.33,4.55
21/06/2026 13:29:13,Cebolla,Saco,45.0,1.64,1.73,1.82,Kilogramo,1.0,2.85,3.0,3.15
21/06/2026 13:34:38,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.45,2.58,2.71
21/06/2026 13:36:54,Zanahoria,Saco,50.0,2.22,2.34,2.46,Kilogramo,1.0,3.61,3.8,3.99
21/06/2026 13:37:02,Papa,Saco,50.0,1.61,1.7,1.78,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 13:41:54,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.62,2.76,2.9
21/06/2026 13:42:49,Cebolla,Saco,45.0,1.75,1.84,1.93,Kilogramo,1.0,2.85,3.0,3.15
21/06/2026 13:46:40,Zanahoria,Saco,50.0,2.02,2.13,2.24,Kilogramo,1.0,3.61,3.8,3.99
21/06/2026 13:46:56,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.56,4.8,5.04
21/06/2026 13:47:37,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.75,2.9,3.04
21/06/2026 13:48:13,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.8,4.0,4.2
21/06/2026 13:52:37,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.53,2.66,2.79
21/06/2026 14:00:19,Zanahoria,Saco,50.0,2.19,2.31,2.43,Kilogramo,1.0,3.61,3.8,3.99
21/06/2026 14:01:51,Tomate,Cajón,20.0,2.41,2.54,2.67,Kilogramo,1.0,4.27,4.5,4.73
21/06/2026 14:03:20,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.41,4.64,4.87
21/06/2026 14:04:22,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.72,3.92,4.12
21/06/2026 14:04:35,Choclo,Ciento,40.0,3.2,3.37,3.54,Kilogramo,1.0,4.75,5.0,5.25
21/06/2026 14:13:56,Cebolla,Saco,45.0,1.55,1.63,1.71,Kilogramo,1.0,2.85,3.0,3.15
21/06/2026 14:14:06,Papa,Saco,50.0,1.6,1.68,1.76,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 14:25:29,Papa,Saco,50.0,1.54,1.62,1.7,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 14:26:05,Choclo,Ciento,40.0,3.31,3.48,3.65,Kilogramo,1.0,4.75,5.0,5.25
21/06/2026 14:37:58,Zanahoria,Saco,50.0,1.87,1.97,2.07,Kilogramo,1.0,3.61,3.8,3.99
21/06/2026 14:46:58,Papa,Saco,50.0,1.58,1.66,1.74,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 14:56:16,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.69,4.94,5.19
21/06/2026 14:56:54,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.22,3.39,3.56
21/06/2026 14:57:10,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.8,5.05,5.3
21/06/2026 15:12:06,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.26,3.43,3.6
21/06/2026 15:13:59,Papa,Saco,50.0,1.35,1.42,1.49,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 15:14:18,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.49,2.62,2.75
21/06/2026 15:21:54,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.0,5.26,5.52
21/06/2026 15:30:47,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.95,4.16,4.37
21/06/2026 15:52:41,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.33,4.56,4.79
21/06/2026 15:58:16,Papa,Saco,50.0,1.57,1.65,1.73,Kilogramo,1.0,2.38,2.5,2.62
21/06/2026 16:08:57,Papa,Saco,50.0,1.44,1.52,1.6,Kilogramo,1.0,2.38,2.5,2.62
